id,vecmodel_id,brand_id/id,name,old_model_code
product_model_000204,000204,product_brand_0000000005,,
product_model_000205,000205,product_brand_0000000005,MCC,
product_model_000206,000206,product_brand_0000000005,,
product_model_000207,000207,product_brand_0000000005,,
product_model_000208,000208,product_brand_0000000005,,
product_model_000209,000209,product_brand_0000000052,,
product_model_000211,000211,product_brand_0000000007,,
product_model_000212,000212,product_brand_0000000005,MICKEY,
product_model_000214,000214,product_brand_0000001253,BRU/HCC,
product_model_000215,000215,product_brand_0000000032,CRB,
product_model_000216,000216,product_brand_0000000032,A&G,
product_model_000217,000217,product_brand_0000000054,,
product_model_000218,000218,product_brand_0000000032,KING,
product_model_000219,000219,product_brand_0000000032,CRB,
product_model_000220,000220,product_brand_0000000005,,
product_model_000221,000221,product_brand_0000000005,HCC,
product_model_000222,000222,product_brand_0000000023,,
product_model_000223,000223,product_brand_0000000005,,
product_model_000224,000224,product_brand_0000000032,A&G,
product_model_000225,000225,product_brand_0000000030,BRU/HCC,
product_model_000226,000226,product_brand_0000000030,HCC,
product_model_000227,000227,product_brand_0000000032,A&G,
product_model_000228,000228,product_brand_0000000032,HCC/KING,
product_model_000230,000230,product_brand_0000001200,CRB,
product_model_000232,000232,product_brand_0000000032,KING,
product_model_000233,000233,product_brand_0000000005,,
product_model_000235,000235,product_brand_0000000032,AG,
product_model_000236,000236,product_brand_0000000032,AG,
product_model_000237,000237,product_brand_0000000005,HCC,
product_model_000238,000238,product_brand_0000000032,CRB,
product_model_000239,000239,product_brand_V000000190,NVH,
product_model_000240,000240,product_brand_0000000007,HCC,
product_model_000241,000241,product_brand_0000000050,,
product_model_000244,000244,product_brand_0000000050,,
product_model_000245,000245,product_brand_0000000023,,
product_model_000246,000246,product_brand_0000000050,,
product_model_000247,000247,product_brand_0000000005,PBC,
product_model_000248,000248,product_brand_0000000005,PBC,
product_model_000249,000249,product_brand_0000000005,,
product_model_000250,000250,product_brand_0000000060,HCC,
product_model_000251,000251,product_brand_0000000005,,
product_model_000252,000252,product_brand_0000000061,TLA,
product_model_000253,000253,product_brand_0000000062,,
product_model_000254,000254,product_brand_0000000015,,
product_model_000256,000256,product_brand_0000000063,,
product_model_000257,000257,product_brand_0000001330,CRB,
product_model_000258,000258,product_brand_0000001302,HCC,
product_model_000259,000259,product_brand_0000001296,RPID,
product_model_000261,000261,product_brand_0000000058,,
product_model_000262,000262,product_brand_V000000117,HCC,
product_model_000263,000263,product_brand_0000000058,,
product_model_000264,000264,product_brand_0000000065,,
product_model_000265,000265,product_brand_0000000062,CRB,
product_model_000266,000266,product_brand_V000000117,A&G,
product_model_000267,000267,product_brand_0000000048,HCC,
product_model_000268,000268,product_brand_0000000058,,
product_model_000269,000269,product_brand_0000000048,NVH,
product_model_000270,000270,product_brand_0000000067,,
product_model_000272,000272,product_brand_0000000048,CRB,
product_model_000273,000273,product_brand_V000000297,CRB/HCC,
product_model_000277,000277,product_brand_0000000085,CRB,
product_model_000278,000278,product_brand_0000000017,HTCH,
product_model_000279,000279,product_brand_0000000068,NVH,
product_model_000280,000280,product_brand_0000000017,HTCH,
product_model_000281,000281,product_brand_0000000017,,
product_model_000282,000282,product_brand_0000000069,,
product_model_000283,000283,product_brand_0000000008,,
product_model_000284,000284,product_brand_0000000005,,
product_model_000285,000285,product_brand_0000000070,,
product_model_000286,000286,product_brand_0000000071,,
product_model_000287,000287,product_brand_0000000072,,
product_model_000288,000288,product_brand_0000000008,,
product_model_000289,000289,product_brand_V000000119,TLA,
product_model_000290,000290,product_brand_0000000074,,
product_model_000291,000291,product_brand_0000000008,,
product_model_000292,000292,product_brand_0000001306,NVH,
product_model_000293,000293,product_brand_0000000085,BRU,
product_model_000294,000294,product_brand_0000000076,NVH,
product_model_000295,000295,product_brand_0000000271,HCC,
product_model_000296,000296,product_brand_V000000114,HCC,
product_model_000297,000297,product_brand_0000000270,HCC/CRB,
product_model_000298,000298,product_brand_0000001299,CRB,
product_model_000299,000299,product_brand_0000000004,CRB,
product_model_000300,000300,product_brand_0000000079,NVH,
product_model_000301,000301,product_brand_0000000080,,
product_model_000302,000302,product_brand_0000000081,HCC,
product_model_000303,000303,product_brand_0000000082,MCC,
product_model_000304,000304,product_brand_0000000007,MCKY,
product_model_000305,000305,product_brand_0000000081,HCC,
product_model_000306,000306,product_brand_0000000081,HCC,
product_model_000307,000307,product_brand_0000000081,HCC,
product_model_000309,000309,product_brand_0000000083,TRI-MARK,
product_model_000310,000310,product_brand_0000000083,,
product_model_000311,000311,product_brand_0000000083,,
product_model_000313,000313,product_brand_0000000032,MCKY,
product_model_000314,000314,product_brand_0000000032,HCC,
product_model_000315,000315,product_brand_0000000032,CMT/BRU,
product_model_000316,000316,product_brand_0000000079,BRU,
product_model_000318,000318,product_brand_0000000007,MCKY,
product_model_000320,000320,product_brand_0000000084,TRK,
product_model_000321,000321,product_brand_0000000084,TRK,
product_model_000322,000322,product_brand_0000000084,TRK,
product_model_000323,000323,product_brand_0000000085,,
product_model_000324,000324,product_brand_0000000005,,
product_model_000325,000325,product_brand_0000000894,PBC,
product_model_000326,000326,product_brand_0000000085,,
product_model_000327,000327,product_brand_0000000004,CRB,
product_model_000328,000328,product_brand_0000000337,PBC,
product_model_000329,000329,product_brand_0000001210,BRU,
product_model_000331,000331,product_brand_0000000005,TLA/LBC,
product_model_000332,000332,product_brand_0000000017,,
product_model_000333,000333,product_brand_0000000068,MCKY/HCC,
product_model_000335,000335,product_brand_0000000247,NVH,
product_model_000337,000337,product_brand_0000001299,HCC,
product_model_000339,000339,product_brand_0000000017,MCKY,
product_model_000340,000340,product_brand_0000001210,NVH,
product_model_000341,000341,product_brand_0000000247,HCC,
product_model_000343,000343,product_brand_0000000114,NVH,
product_model_000344,000344,product_brand_0000001271,A&G,
product_model_000345,000345,product_brand_0000000211,BIKE,
product_model_000346,000346,product_brand_0000000087,NVH,
product_model_000348,000348,product_brand_0000000086,HCC,
product_model_000349,000349,product_brand_0000001274,HCC,
product_model_000350,000350,product_brand_0000001210,BRU/HCC,
product_model_000352,000352,product_brand_0000000448,NVH,
product_model_000353,000353,product_brand_0000000005,,
product_model_000354,000354,product_brand_0000000005,HCC,
product_model_000355,000355,product_brand_0000000007,,
product_model_000356,000356,product_brand_0000000005,,
product_model_000358,000358,product_brand_0000000090,MCKY,
product_model_000359,000359,product_brand_0000000085,CRB,
product_model_000360,000360,product_brand_V000000135,A&G,
product_model_000361,000361,product_brand_0000000004,MCKY,
product_model_000362,000362,product_brand_0000000005,MCC,
product_model_000363,000363,product_brand_0000000278,BRU,
product_model_000364,000364,product_brand_0000000092,,
product_model_000367,000367,product_brand_0000000005,PBC,
product_model_000368,000368,product_brand_0000000004,MCC,
product_model_000371,000371,product_brand_0000000269,HCC,
product_model_000372,000372,product_brand_0000000278,CRB,
product_model_000376,000376,product_brand_0000000005,,
product_model_000377,000377,product_brand_0000000024,TRK,
product_model_000379,000379,product_brand_0000000005,MCC,
product_model_000380,000380,product_brand_0000000005,MCC,
product_model_000382,000382,product_brand_0000001263,MCC,
product_model_000383,000383,product_brand_0000000095,MCC,
product_model_000384,000384,product_brand_0000000096,,
product_model_000386,000386,product_brand_0000000004,NVH,
product_model_000387,000387,product_brand_0000000005,,
product_model_000388,000388,product_brand_0000000050,,
product_model_000389,000389,product_brand_0000000005,,
product_model_000390,000390,product_brand_0000000050,,
product_model_000391,000391,product_brand_0000000005,,
product_model_000392,000392,product_brand_0000000050,,
product_model_000393,000393,product_brand_0000000005,,
product_model_000394,000394,product_brand_0000000266,CRB,
product_model_000395,000395,product_brand_0000001333,RPID,
product_model_000397,000397,product_brand_0000000005,,
product_model_000398,000398,product_brand_0000000278,CRB,
product_model_000399,000399,product_brand_0000001296,BRU/HCC,
product_model_000402,000402,product_brand_0000000005,MCC/PLATINUM,
product_model_000403,000403,product_brand_0000000050,,
product_model_000404,000404,product_brand_0000000005,,
product_model_000405,000405,product_brand_V000000105,HCC,
product_model_000409,000409,product_brand_0000001303,KING,
product_model_000419,000419,product_brand_0000001330,CRB,
product_model_000422,000422,product_brand_0000000024,MCC,
product_model_000423,000423,product_brand_0000000032,KING,
product_model_000424,000424,product_brand_0000000005,,
product_model_000425,000425,product_brand_0000000023,,
product_model_000427,000427,product_brand_0000000005,,
product_model_000429,000429,product_brand_0000000023,,
product_model_000430,000430,product_brand_0000000076,,
product_model_000431,000431,product_brand_0000000017,,
product_model_000432,000432,product_brand_0000000048,HCC,
product_model_000433,000433,product_brand_0000000032,A&G,
product_model_000434,000434,product_brand_0000000032,KING,
product_model_000435,000435,product_brand_0000000032,BRU/HCC,
product_model_000436,000436,product_brand_0000000100,,
product_model_000437,000437,product_brand_0000000099,MCC,
product_model_000439,000439,product_brand_0000000015,MCC,
product_model_000440,000440,product_brand_0000000099,MCC,
product_model_000441,000441,product_brand_0000000099,MCC,
product_model_000442,000442,product_brand_0000000005,,
product_model_000443,000443,product_brand_0000000024,MCC,
product_model_000445,000445,product_brand_0000000099,MCC,
product_model_000446,000446,product_brand_0000000005,,
product_model_000447,000447,product_brand_0000000101,,
product_model_000448,000448,product_brand_0000000005,,
product_model_000449,000449,product_brand_0000000005,,
product_model_000450,000450,product_brand_0000000005,,
product_model_000451,000451,product_brand_0000000005,,
product_model_000452,000452,product_brand_0000000005,,
product_model_000453,000453,product_brand_0000000005,,
product_model_000454,000454,product_brand_0000000005,,
product_model_000455,000455,product_brand_0000000032,KING,
product_model_000456,000456,product_brand_0000000056,A&G,
product_model_000457,000457,product_brand_0000000103,,
product_model_000458,000458,product_brand_0000000025,CRB,
product_model_000459,000459,product_brand_0000000032,KING,
product_model_000460,000460,product_brand_0000000005,PBC,
product_model_000461,000461,product_brand_0000000005,,
product_model_000462,000462,product_brand_0000000032,KING,
product_model_000463,000463,product_brand_0000000005,,
product_model_000464,000464,product_brand_0000000005,,
product_model_000465,000465,product_brand_0000000005,HCC,
product_model_000466,000466,product_brand_0000000005,,
product_model_000467,000467,product_brand_0000000005,,
product_model_000468,000468,product_brand_0000000005,MCC,
product_model_000469,000469,product_brand_0000000005,HCC,
product_model_000470,000470,product_brand_0000000005,,
product_model_000471,000471,product_brand_0000000104,,
product_model_000472,000472,product_brand_0000000104,,
product_model_000473,000473,product_brand_0000000104,,
product_model_000475,000475,product_brand_0000000104,,
product_model_000476,000476,product_brand_0000000104,,
product_model_000478,000478,product_brand_0000000104,,
product_model_000479,000479,product_brand_0000000005,TRK,
product_model_000481,000481,product_brand_0000000004,MCKEY,
product_model_000482,000482,product_brand_0000000084,,
product_model_000483,000483,product_brand_0000000005,,
product_model_000484,000484,product_brand_0000000005,HCC,
