id,old_barcode,name,part_no,model_name,categ_id/id,group_id/id,type,standard_price,sale_ok,available_in_pos,list_price
product_template_21632,509846,TIRE2.75X17  HD531 SUPERSPORT,.HD531,COMMON,product_category_sp,subgroup_1942,product,474.62,TRUE,TRUE,480.00
product_template_21633,509952,TIRE2.75X17 6PR SUPER,H621.,COMMON,product_category_sp,subgroup_1942,product,591.60,TRUE,TRUE,712.00
product_template_21634,509954,TIRE2.75X17 SUPER TYPE,,COMMON,product_category_sp,subgroup_1942,product,575.00,TRUE,TRUE,662.00
product_template_21635,509955,TIRE2.75X17 EXCEL STAR,,COMMON,product_category_sp,subgroup_1942,product,482.24,TRUE,TRUE,541.00
product_template_21636,509956,TIRE2.75X17 EXCEL CHAMP,,COMMON,product_category_sp,subgroup_1942,product,482.24,TRUE,TRUE,541.00
product_template_21637,510903,TIRE2.75X17 4PR MOTOCROSS,"H871,",COMMON,product_category_sp,subgroup_1942,product,567.60,TRUE,TRUE,643.00
product_template_21638,510904,TIRE2.75X17 KNOBBY/MOTOCROSS,,COMMON,product_category_sp,subgroup_1942,product,514.80,TRUE,TRUE,577.00
product_template_21639,510938,TIRE2.75X17 EXREME MOTO,,COMMON,product_category_sp,subgroup_1942,product,601.82,TRUE,TRUE,689.00
product_template_21640,511179,TIRE2.75X17 4PR TRIAL,H881.,COMMON,product_category_sp,subgroup_1942,product,506.60,TRUE,TRUE,655.00
product_template_21641,511181,TIRE2.75X17 H620 4PR STANDARD,,COMMON,product_category_sp,subgroup_1942,product,506.60,TRUE,TRUE,655.00
product_template_21642,511183,TIRE2.75X17 (80/90-17) H909 HI-SPEED,,COMMON,product_category_sp,subgroup_1942,product,506.60,TRUE,TRUE,655.00
product_template_21643,511228,"TIRE, 2.75X17 ENDURO",,COMMON,product_category_sp,subgroup_1942,product,514.80,TRUE,TRUE,610.00
product_template_21644,511230,"TIRE, 2.75X17 SCRAMBLE",,COMMON,product_category_sp,subgroup_1942,product,514.80,TRUE,TRUE,615.00
product_template_21645,501990,TIRE2.75X18 ECONOMY 737,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,410.00
product_template_21646,501991,TIRE2 .75X18 FINE 201,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,485.00
product_template_21647,501992,TIRE2.75X18 JUMBO 747,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,440.00
product_template_21648,501993,TIRE2.75X18 ORDINARY,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,311.00
product_template_21649,501994,TIRE2.75X18 POWER MAX,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,420.00
product_template_21650,501995,TIRE2.75X18 SPECIAL,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,320.00
product_template_21651,501996,TIRE2.75X18 SPECIAL,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,452.00
product_template_21652,501997,TIRE2.75X18 SUPER,,COMMON,product_category_sp,subgroup_1943,product,512.16,TRUE,TRUE,600.00
product_template_21653,501998,TIRE2.75X18 JMC(PANAS),,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,390.00
product_template_21654,506059,TIRE2.75X18 FRT,,COMMON,product_category_sp,subgroup_1943,product,,TRUE,TRUE,380.00
product_template_21655,506306,TIRE2.75X18 WING 2000,,COMMON,product_category_sp,subgroup_1943,product,439.92,TRUE,TRUE,513.00
product_template_21656,507849,TIRE2.75X18 (E701) EXTREME PERFORMANCE,,COMMON,product_category_sp,subgroup_1943,product,391.60,TRUE,TRUE,505.00
product_template_21657,508491,TIRE2.75X18 FRT,D-767,COMMON,product_category_sp,subgroup_1943,product,452.47,TRUE,TRUE,555.00
product_template_21658,501999,TIRE2.75X19 SUPER SPORT,,COMMON,product_category_sp,subgroup_1944,product,589.34,TRUE,TRUE,710.00
product_template_21659,502000,TIRE2.75X21 WING 2000,,COMMON,product_category_sp,subgroup_1945,product,559.44,TRUE,TRUE,638.00
product_template_21660,502492,TIRE2.75X21,,COMMON,product_category_sp,subgroup_1945,product,,TRUE,TRUE,645.00
product_template_21661,502493,TIRE2.75X21 VOLCANDURO,VE35F,COMMON,product_category_sp,subgroup_1945,product,1421.25,TRUE,TRUE,1595.00
product_template_21662,502494,TIRE2.75X21 SUPERSPORTS,HF333-1,COMMON,product_category_sp,subgroup_1945,product,889.95,TRUE,TRUE,1110.00
product_template_21663,502667,TIRE2.75X21,,COMMON,product_category_sp,subgroup_1945,product,,TRUE,TRUE,525.00
product_template_21664,506139,TIRE2.75X21 SUPER SPORTS,,COMMON,product_category_sp,subgroup_1945,product,660.45,TRUE,TRUE,787.00
product_template_21665,509128,TIRE2.75X21 MOTOCROSS VOLCANDURO TYPE,,COMMON,product_category_sp,subgroup_1945,product,739.50,TRUE,TRUE,855.00
product_template_21666,502001,TIRE3.00X10 L-210,,SCOOTER,product_category_sp,subgroup_1946,product,,TRUE,TRUE,385.00
product_template_21667,507582,TIRE3.00X14 MOTOCROSS,HF331,COMMON,product_category_sp,subgroup_1947,product,770.95,TRUE,TRUE,920.00
product_template_21668,502002,TIRE3.00X16,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,380.00
product_template_21669,502003,TIRE3.00X16 ECONOMY 737,,COMMON,product_category_sp,subgroup_1948,product,611.97,TRUE,TRUE,760.00
product_template_21670,502004,TIRE3.00X16 JUMBO 747,,COMMON,product_category_sp,subgroup_1948,product,654.98,TRUE,TRUE,756.00
product_template_21671,502005,TIRE3.00X16 ORDINARY,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,325.00
product_template_21672,502006,TIRE3.00X16 POWERMAX,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,390.00
product_template_21673,502007,TIRE3.00X16 SPECIAL,,COMMON,product_category_sp,subgroup_1948,product,426.62,TRUE,TRUE,538.00
product_template_21674,502008,TIRE3.00X16 SPECIAL,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,470.00
product_template_21675,502009,TIRE3.00X16 SUPER,,COMMON,product_category_sp,subgroup_1948,product,547.36,TRUE,TRUE,639.00
product_template_21676,502010,TIRE3.00X16 (PANAS),,COMMON,product_category_sp,subgroup_1948,product,425.04,TRUE,TRUE,525.00
product_template_21677,502489,TIRE3.00X16 6 PLY,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,480.00
product_template_21678,502490,TIRE3.00X16,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,280.00
product_template_21679,504580,TIRE3.00X16 (PANAS ORDINARY),,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,475.00
product_template_21680,507531,TIRE3.00X16 SPECIAL,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,495.00
product_template_21681,507581,TIRE3.00X16,,COMMON,product_category_sp,subgroup_1948,product,,TRUE,TRUE,491.00
product_template_21682,507846,TIRE3.00X16 (E701) EXTREME PERFORMANCE,,COMMON,product_category_sp,subgroup_1948,product,463.50,TRUE,TRUE,568.00
product_template_21683,508024,TIRE3.00X16 FRT,,COMMON,product_category_sp,subgroup_1948,product,447.92,TRUE,TRUE,551.00
product_template_21684,508073,TIRE3.00X16 (FRT. TIRE),,COMMON,product_category_sp,subgroup_1948,product,453.20,TRUE,TRUE,556.00
product_template_21685,508905,TIRE3.00X16 (SUPER),D974,COMMON,product_category_sp,subgroup_1948,product,573.24,TRUE,TRUE,656.00
product_template_21686,509444,TIRE3.00X16 WING 2000,,COMMON,product_category_sp,subgroup_1948,product,526.50,TRUE,TRUE,645.00
product_template_21687,509835,TIRE3.00X16 HD868 SUPER,HD868,COMMON,product_category_sp,subgroup_1948,product,543.58,TRUE,TRUE,550.00
product_template_21688,511177,TIRE3.00X16 6PR SUPER,"H621.,",COMMON,product_category_sp,subgroup_1948,product,646.00,TRUE,TRUE,829.00
product_template_21689,502011,TIRE3.00X17 ECONOMY 737,,COMMON,product_category_sp,subgroup_1949,product,529.53,TRUE,TRUE,645.00
product_template_21690,502012,TIRE3.00X17 JUMBO 747,,COMMON,product_category_sp,subgroup_1949,product,567.16,TRUE,TRUE,688.00
product_template_21691,502013,TIRE3.00X17 KNOBBY,,COMMON,product_category_sp,subgroup_1949,product,,TRUE,TRUE,581.00
product_template_21692,502014,TIRE3.00X17 POWERMAX,,COMMON,product_category_sp,subgroup_1949,product,524.00,TRUE,TRUE,613.00
product_template_21693,502015,TIRE3.00X17 SONY RANGER,,COMMON,product_category_sp,subgroup_1949,product,532.22,TRUE,TRUE,650.00
product_template_21694,502016,TIRE3.00X17 SPECIAL,,COMMON,product_category_sp,subgroup_1949,product,,TRUE,TRUE,360.00
product_template_21695,502017,TIRE3.00X17 SPECIAL,,COMMON,product_category_sp,subgroup_1949,product,414.68,TRUE,TRUE,490.00
product_template_21696,502018,TIRE3.00X17 SUPER,,COMMON,product_category_sp,subgroup_1949,product,579.04,TRUE,TRUE,673.00
product_template_21697,502506,TIRE3.00X17,,COMMON,product_category_sp,subgroup_1949,product,,TRUE,TRUE,150.00
product_template_21698,505539,TIRE3.00X17 JMC PANAS,,COMMON,product_category_sp,subgroup_1949,product,430.32,TRUE,TRUE,530.00
product_template_21699,505580,TIRE3.00X17,,COMMON,product_category_sp,subgroup_1949,product,,TRUE,TRUE,340.00
product_template_21700,505733,TIRE3.00X17 TRIAL KING,,COMMON,product_category_sp,subgroup_1949,product,508.32,TRUE,TRUE,630.00
product_template_21701,506379,TIRE3.00X17,,COMMON,product_category_sp,subgroup_1949,product,,TRUE,TRUE,430.00
product_template_21702,506690,TIRE3.00X17,,COMMON,product_category_sp,subgroup_1949,product,,TRUE,TRUE,445.00
product_template_21703,506691,TIRE3.00X17,,COMMON,product_category_sp,subgroup_1949,product,,TRUE,TRUE,575.00
product_template_21704,506692,TIRE3.00X17,,COMMON,product_category_sp,subgroup_1949,product,414.00,TRUE,TRUE,600.00
product_template_21705,507977,TIRE3.00X17 (E708) EXTREME SPORTS,,COMMON,product_category_sp,subgroup_1949,product,477.84,TRUE,TRUE,585.00
product_template_21706,508074,TIRE3.00X17 FRT. TIRE,,COMMON,product_category_sp,subgroup_1949,product,466.40,TRUE,TRUE,581.00
product_template_21707,508125,TIRE3.00X17,90002210,COMMON,product_category_sp,subgroup_1949,product,549.00,TRUE,TRUE,629.00
product_template_21708,508559,TIRE3.00X17 LASER,,COMMON,product_category_sp,subgroup_1949,product,529.76,TRUE,TRUE,619.00
product_template_21709,508728,TIRE3.00X17 SUPER SPORT,90002586,COMMON,product_category_sp,subgroup_1949,product,624.80,TRUE,TRUE,712.00
product_template_21710,509142,TIRE3.00X17 FRT TIRE,,COMMON,product_category_sp,subgroup_1949,product,543.65,TRUE,TRUE,642.00
product_template_21711,509192,TIRE3.00X17 WING 2000,,COMMON,product_category_sp,subgroup_1949,product,508.32,TRUE,TRUE,582.00
product_template_21712,509232,TIRE3.00X17 TRIAL KING,,COMMON,product_category_sp,subgroup_1949,product,598.40,TRUE,TRUE,695.00
product_template_21713,509372,TIRE3.00X17 LUG,.D974,COMMON,product_category_sp,subgroup_1949,product,610.64,TRUE,TRUE,735.00
product_template_21714,509411,TIRE3.00X17 MOTOCROSS,F 268 VIVA,COMMON,product_category_sp,subgroup_1949,product,695.20,TRUE,TRUE,830.00
product_template_21715,509443,TIRE3.00X17 MOTOCROSS,,COMMON,product_category_sp,subgroup_1949,product,508.32,TRUE,TRUE,585.00
product_template_21716,509558,TIRE3.00X17 DUROMAX,,COMMON,product_category_sp,subgroup_1949,product,508.32,TRUE,TRUE,582.00
product_template_21717,509836,TIRE3.00X17  HD868 SUPER,.HD868,COMMON,product_category_sp,subgroup_1949,product,548.88,TRUE,TRUE,555.00
product_template_21718,509844,TIRE3.00X17 HD505 WING,HD505.,COMMON,product_category_sp,subgroup_1949,product,548.88,TRUE,TRUE,555.00
product_template_21719,509847,TIRE3.00X17 HD531 SUPERSPORT,HD531.,COMMON,product_category_sp,subgroup_1949,product,548.88,TRUE,TRUE,555.00
product_template_21720,510033,TIRE3.00X17 6PR SUPER,H621..,COMMON,product_category_sp,subgroup_1949,product,676.60,TRUE,TRUE,796.00
product_template_21721,510906,TIRE3.00X17 KNOBBY/MOTOCROSS,,COMMON,product_category_sp,subgroup_1949,product,614.24,TRUE,TRUE,686.00
product_template_21722,502019,TIRE3.00X18 ECONOMY 737,,COMMON,product_category_sp,subgroup_1950,product,,TRUE,TRUE,480.00
product_template_21723,502020,TIRE3.00X18 JUMBO 747,,COMMON,product_category_sp,subgroup_1950,product,,TRUE,TRUE,490.00
product_template_21724,502021,TIRE3.00X18 ORDINARY,,COMMON,product_category_sp,subgroup_1950,product,,TRUE,TRUE,365.00
product_template_21725,502022,TIRE3.00X18 SPECIAL,,COMMON,product_category_sp,subgroup_1950,product,,TRUE,TRUE,370.00
product_template_21726,502023,TIRE3.00X18 SPECIAL,,COMMON,product_category_sp,subgroup_1950,product,,TRUE,TRUE,529.00
product_template_21727,502024,TIRE3.00X18 SUPER,,COMMON,product_category_sp,subgroup_1950,product,606.32,TRUE,TRUE,715.00
product_template_21728,502025,TIRE3.00X18 SUPER (PANAS),,COMMON,product_category_sp,subgroup_1950,product,,TRUE,TRUE,456.00
product_template_21729,502491,TIRE3.00X18 SPEED 201,,COMMON,product_category_sp,subgroup_1950,product,,TRUE,TRUE,400.00
product_template_21730,502689,TIRE3.00X8 L-201,,SCOOTER,product_category_sp,subgroup_1950,product,,TRUE,TRUE,255.00
product_template_21731,506307,TIRE3.00X18 WING 2000,,COMMON,product_category_sp,subgroup_1950,product,528.48,TRUE,TRUE,604.00
product_template_21732,507850,TIRE3.00X18 (E701) EXTREME PERFORMANCE,,COMMON,product_category_sp,subgroup_1950,product,459.36,TRUE,TRUE,554.00
product_template_21733,509837,TIRE3.00X18 HD868 SUPER,HD868.,COMMON,product_category_sp,subgroup_1950,product,580.70,TRUE,TRUE,587.00
product_template_21734,502499,TIRE3.25X16 SUPER,,COMMON,product_category_sp,subgroup_1951,product,637.12,TRUE,TRUE,765.00
product_template_21735,502500,TIRE3.25X16,,COMMON,product_category_sp,subgroup_1951,product,324.00,TRUE,TRUE,250.00
product_template_21736,502501,TIRE3.25X16,,COMMON,product_category_sp,subgroup_1951,product,358.50,TRUE,TRUE,250.00
product_template_21737,502509,TIRE3.25X18,,COMMON,product_category_sp,subgroup_1951,product,,TRUE,TRUE,357.00
product_template_21738,509554,TIRE3.25X16 WING 2000,,COMMON,product_category_sp,subgroup_1951,product,627.00,TRUE,TRUE,760.00
product_template_21739,509555,TIRE3.50X16 WING 2000,,COMMON,product_category_sp,subgroup_1952,product,659.56,TRUE,TRUE,852.00
product_template_21740,502026,TIRE3.50X18 FUJI SUPER SPORT,,COMMON,product_category_sp,subgroup_1953,product,691.84,TRUE,TRUE,875.00
product_template_21741,502512,TIRE3.50X18,,COMMON,product_category_sp,subgroup_1953,product,,TRUE,TRUE,483.00
product_template_21742,502659,TIRE3.50X18,,COMMON,product_category_sp,subgroup_1953,product,,TRUE,TRUE,499.00
product_template_21743,505934,TIRE3.50X18 WING 2000,,COMMON,product_category_sp,subgroup_1953,product,780.52,TRUE,TRUE,1070.00
product_template_21744,502661,TIRE4.00X18,,COMMON,product_category_sp,subgroup_1954,product,,TRUE,TRUE,347.00
product_template_21745,502662,TIRE4.00X18,,COMMON,product_category_sp,subgroup_1954,product,,TRUE,TRUE,347.00
product_template_21746,502663,TIRE4.00X18,,COMMON,product_category_sp,subgroup_1954,product,324.00,TRUE,TRUE,347.00
product_template_21747,502665,TIRE4.00X18,,COMMON,product_category_sp,subgroup_1954,product,590.00,TRUE,TRUE,607.00
product_template_21748,502488,TIRETIRE 4.10X18 C858,,COMMON,product_category_sp,subgroup_1955,product,,TRUE,TRUE,1400.00
product_template_21749,507583,TIRE4.10X14 MOTOCROSS,HF335,COMMON,product_category_sp,subgroup_1956,product,943.50,TRUE,TRUE,1115.00
product_template_21750,502027,TIRE4.10X18 WING 2000,,COMMON,product_category_sp,subgroup_1957,product,889.20,TRUE,TRUE,1001.00
product_template_21751,502485,TIRE4.10X18 C755,,COMMON,product_category_sp,subgroup_1957,product,,TRUE,TRUE,1450.00
product_template_21752,502486,TIRE4.10X18 SUPER SPORTS,HF333-2,COMMON,product_category_sp,subgroup_1957,product,1207.00,TRUE,TRUE,1396.00
product_template_21753,502487,TIRE4.10X18 VOLCANDURO,VE33R,COMMON,product_category_sp,subgroup_1957,product,1782.00,TRUE,TRUE,1991.00
product_template_21754,505474,TIRE4.10X18 MOTOCROSS,HF335.,COMMON,product_category_sp,subgroup_1957,product,1314.00,TRUE,TRUE,1450.00
product_template_21755,509935,TIRE4.10X18 DUROMAX,,COMMON,product_category_sp,subgroup_1957,product,950.95,TRUE,TRUE,1083.00
product_template_21756,509875,TIRE50/100-17 HF918,,COMMON,product_category_sp,subgroup_1958,product,400.00,TRUE,TRUE,440.00
product_template_21757,510031,TIRE50/100-17 DM1089,,COMMON,product_category_sp,subgroup_1958,product,400.00,TRUE,TRUE,460.00
product_template_21758,511004,TIRE50/100-14,,COMMON,product_category_sp,subgroup_1958,product,440.00,TRUE,TRUE,485.00
product_template_21759,509371,TIRE50/80-17HP (2.00X17),D-971.,COMMON,product_category_sp,subgroup_1959,product,333.20,TRUE,TRUE,415.00
product_template_21760,506916,TIRE2.00X17 TT900 50/90-17,,COMMON,product_category_sp,subgroup_1960,product,620.00,TRUE,TRUE,890.00
product_template_21761,506928,TIRE2.00X17 50/90-17,,COMMON,product_category_sp,subgroup_1960,product,382.50,TRUE,TRUE,470.00
product_template_21762,508920,TIRE50/90-17 D40,,COMMON,product_category_sp,subgroup_1960,product,400.00,TRUE,TRUE,440.00
product_template_21763,510899,TIRE50/90-17 4PR SPEEDMAX,H931,COMMON,product_category_sp,subgroup_1960,product,303.40,TRUE,TRUE,368.00
product_template_21764,510918,TIRE50/90-17 H930 4PR,,COMMON,product_category_sp,subgroup_1960,product,318.20,TRUE,TRUE,352.00
product_template_21765,510919,TIRE50/90-17 H971 4PR,,COMMON,product_category_sp,subgroup_1960,product,303.40,TRUE,TRUE,355.00
product_template_21766,509270,TIRE60/70-17 HI-SPEED,,COMMON,product_category_sp,subgroup_1961,product,286.21,TRUE,TRUE,360.00
product_template_21767,506534,TIRE60/80-17 (2.25 X 17),TI-003,COMMON,product_category_sp,subgroup_1962,product,816.53,TRUE,TRUE,1170.00
product_template_21768,506919,TIRE2.25X17 (60/80-17),,COMMON,product_category_sp,subgroup_1962,product,,TRUE,TRUE,485.00
product_template_21769,508090,"TIRETIRE, 2.25X17 60/80-17",,COMMON,product_category_sp,subgroup_1962,product,440.00,TRUE,TRUE,452.00
product_template_21770,508493,TIRE2.25X17 (60/80-17)RAIDER TYPE,D-971,COMMON,product_category_sp,subgroup_1962,product,476.00,TRUE,TRUE,549.00
product_template_21771,508590,TIRE60/80-17 STREET TIRE(2.25X17),,COMMON,product_category_sp,subgroup_1962,product,348.00,TRUE,TRUE,427.00
product_template_21772,508641,TIRE60/80-17 (E707) E.STRENGTH 2.25X17,,COMMON,product_category_sp,subgroup_1962,product,356.15,TRUE,TRUE,436.00
product_template_21773,508921,TIRE60/80-17 D40,,COMMON,product_category_sp,subgroup_1962,product,400.00,TRUE,TRUE,440.00
product_template_21774,509043,TIRE60/80-17 (2.25X17) L. PROF,,COMMON,product_category_sp,subgroup_1962,product,370.00,TRUE,TRUE,452.00
product_template_21775,509376,TIRE60/80-17 (2.25X17) VELOCITY,,1ST SOLID,product_category_sp,subgroup_1962,product,389.76,TRUE,TRUE,465.00
product_template_21776,509412,TIRE60/80-17 VIVA MICHELEN TYP,EVOX-300/FT388,COMMON,product_category_sp,subgroup_1962,product,409.20,TRUE,TRUE,505.00
product_template_21777,509445,TIRE60/80-17(2.25X17) HI-SPEED,,COMMON,product_category_sp,subgroup_1962,product,294.81,TRUE,TRUE,360.00
product_template_21778,509784,TIRE60/80-17 (2.25X17),,COMMON,product_category_sp,subgroup_1962,product,391.40,TRUE,TRUE,485.00
product_template_21779,509824,TIRE60/80-17,EFX -,EFX,product_category_sp,subgroup_1962,product,314.34,TRUE,TRUE,395.00
product_template_21780,510900,TIRE60/80-17 4PR TOURACER,H930,COMMON,product_category_sp,subgroup_1962,product,377.20,TRUE,TRUE,455.00
product_template_21781,510901,TIRE60/80-17 4PR TOURAZOR,H971,COMMON,product_category_sp,subgroup_1962,product,377.20,TRUE,TRUE,455.00
product_template_21782,510920,TIRE60/80-17 H931 4PR,,COMMON,product_category_sp,subgroup_1962,product,377.20,TRUE,TRUE,437.00
product_template_21783,510939,TIRE60/80-17 FUSION STYLE,,COMMON,product_category_sp,subgroup_1962,product,321.83,TRUE,TRUE,381.00
product_template_21784,508256,TIRE60/90-17 (2.25 X17),TT900,COMMON,product_category_sp,subgroup_1963,product,828.00,TRUE,TRUE,1080.00
product_template_21785,508637,TIRE60/90-17 (E712) SPEED 2.25X17,,COMMON,product_category_sp,subgroup_1963,product,378.25,TRUE,TRUE,460.00
product_template_21786,508957,TIRE60/90-17 (2.25X17)  HF918,,COMMON,product_category_sp,subgroup_1963,product,400.00,TRUE,TRUE,440.00
product_template_21787,509369,TIRE60/90-17 (2.25X17) DM1089,,COMMON,product_category_sp,subgroup_1963,product,410.00,TRUE,TRUE,440.00
product_template_21788,510940,TIRE60/90-17 FUSION STYLE,,COMMON,product_category_sp,subgroup_1963,product,328.83,TRUE,TRUE,389.00
product_template_21789,509413,TIRE70/80-17 VIVA MICHELEN TYP,EVOX300/FT388,COMMON,product_category_sp,subgroup_1964,product,444.40,TRUE,TRUE,545.00
product_template_21790,509414,TIRE70/80-17 HI-SPEED,FT-900 VIVA,COMMON,product_category_sp,subgroup_1964,product,400.40,TRUE,TRUE,495.00
product_template_21791,510222,TIRE70/100-19 MOTOCROSS H887,,COMMON,product_category_sp,subgroup_1964,product,963.60,TRUE,TRUE,1085.00
product_template_21792,510941,TIRE70/80-17 FUSION STYLE,,COMMON,product_category_sp,subgroup_1964,product,370.83,TRUE,TRUE,435.00
product_template_21793,511128,TIRE70/80-17 MICHELEN TYP,,COMMON,product_category_sp,subgroup_1964,product,336.96,TRUE,TRUE,391.00
product_template_21794,511131,TIRE70/80-17 DUNLOP TYP,,COMMON,product_category_sp,subgroup_1964,product,336.96,TRUE,TRUE,392.00
product_template_21795,509269,TIRE70/90-17 HI-SPEED,,COMMON,product_category_sp,subgroup_1965,product,333.52,TRUE,TRUE,403.00
product_template_21796,509415,TIRE70/90-17 TUBE TYP,GP-900 VIVA,COMMON,product_category_sp,subgroup_1965,product,457.60,TRUE,TRUE,560.00
product_template_21797,510223,TIRE70/90-14 HI-SPEED H909,,COMMON,product_category_sp,subgroup_1965,product,409.20,TRUE,TRUE,475.00
product_template_21798,510519,TIRE70/90-17 ORNATE,H923/H917,COMMON,product_category_sp,subgroup_1965,product,399.90,TRUE,TRUE,523.00
product_template_21799,510632,TIRE70/90-14 HF918,,COMMON,product_category_sp,subgroup_1965,product,500.00,TRUE,TRUE,550.00
product_template_21800,510942,TIRE70/90-17 FUSION STYLE,,COMMON,product_category_sp,subgroup_1965,product,384.82,TRUE,TRUE,450.00
product_template_21801,511129,TIRE70/90-17 MICHELEN TYP,,COMMON,product_category_sp,subgroup_1965,product,370.80,TRUE,TRUE,428.00
product_template_21802,511132,TIRE70/90-17 DUNLOP TYP,,COMMON,product_category_sp,subgroup_1965,product,370.80,TRUE,TRUE,428.00
product_template_21803,511184,TIRE70/90-17 H923 MICHELLEN TYPE,,COMMON,product_category_sp,subgroup_1965,product,412.25,TRUE,TRUE,537.00
product_template_21804,506918,TIRE80/90-17 (2.75X17),,COMMON,product_category_sp,subgroup_1966,product,1105.20,TRUE,TRUE,1298.00
product_template_21805,508562,TIRE80/90-17 (2.75X17)  LASER,,COMMON,product_category_sp,subgroup_1966,product,453.46,TRUE,TRUE,547.00
product_template_21806,508591,TIRE80/80-17 STREET TIRE (2.75X17),,COMMON,product_category_sp,subgroup_1966,product,382.50,TRUE,TRUE,475.00
product_template_21807,508592,TIRE80/90-17 STREET TIRE (2.75X17),,COMMON,product_category_sp,subgroup_1966,product,433.50,TRUE,TRUE,535.00
product_template_21808,509139,TIRE80/90-18 (2.75X18) COBRA,,COMMON,product_category_sp,subgroup_1966,product,507.96,TRUE,TRUE,601.00
product_template_21809,509140,TIRE80/90-14 (2.75X14) LASER,,COMMON,product_category_sp,subgroup_1966,product,396.74,TRUE,TRUE,475.00
product_template_21810,509268,TIRE80/80-17 HI-SPEED,,COMMON,product_category_sp,subgroup_1966,product,380.83,TRUE,TRUE,455.00
product_template_21811,509562,TIRE80/80-14 (M-29),TI-069,COMMON,product_category_sp,subgroup_1966,product,920.00,TRUE,TRUE,1200.00
product_template_21812,509563,TIRE80/90-14 (GR390) PHOENIX,TI-014,COMMON,product_category_sp,subgroup_1966,product,870.00,TRUE,TRUE,1130.00
product_template_21813,510032,TIRE80/90-17 HF918,,COMMON,product_category_sp,subgroup_1966,product,625.00,TRUE,TRUE,715.00
product_template_21814,510224,TIRE80/90-14 HI-SPEED H909,,COMMON,product_category_sp,subgroup_1966,product,475.20,TRUE,TRUE,548.00
product_template_21815,510225,TIRE80/90-17 MICHELLEN TYP H923,,COMMON,product_category_sp,subgroup_1966,product,514.25,TRUE,TRUE,611.00
product_template_21816,510935,TIRE80/80-17 ARROW,,COMMON,product_category_sp,subgroup_1966,product,419.82,TRUE,TRUE,489.00
product_template_21817,510943,TIRE80/80-17 FUSION STYLE,,COMMON,product_category_sp,subgroup_1966,product,419.82,TRUE,TRUE,489.00
product_template_21818,511127,TIRE80/90-17 DUNLOP TYPE,,COMMON,product_category_sp,subgroup_1966,product,418.32,TRUE,TRUE,481.00
product_template_21819,511130,TIRE80/80-17 MICHELEN TYP,,COMMON,product_category_sp,subgroup_1966,product,385.20,TRUE,TRUE,444.00
product_template_21820,511133,TIRE80/80-17 DUNLOP TYP,,COMMON,product_category_sp,subgroup_1966,product,385.20,TRUE,TRUE,445.00
product_template_21821,511134,TIRE80/90-17 MICHELEN TYP,,COMMON,product_category_sp,subgroup_1966,product,418.32,TRUE,TRUE,482.00
product_template_21822,507314,TIRE90/90-18 HI-SPEED TUBELESS,HF329,,product_category_sp,subgroup_1967,product,1201.05,TRUE,TRUE,1400.00
product_template_21823,507645,TIRE300X14(90/100-14)-6 PLY,,COMMON,product_category_sp,subgroup_1967,product,1091.83,TRUE,TRUE,1282.00
product_template_21824,508447,TIRE90/90-17 HI-SPEED TUBELESS,HF261,,product_category_sp,subgroup_1967,product,1096.92,TRUE,TRUE,1285.00
product_template_21825,508463,TIRE90/80-17,,COMMON,product_category_sp,subgroup_1967,product,495.00,TRUE,TRUE,610.00
product_template_21826,508639,TIRE90/90-17 (E712) SPEED,,COMMON,product_category_sp,subgroup_1967,product,625.60,TRUE,TRUE,745.00
product_template_21827,509936,TIRE90/100-14 MOTOCROSS,,COMMON,product_category_sp,subgroup_1967,product,524.40,TRUE,TRUE,640.00
product_template_21828,510520,TIRE90/100-16 H888 MOTOCROSS,,COMMON,product_category_sp,subgroup_1967,product,1337.60,TRUE,TRUE,1525.00
product_template_21829,510631,TIRE90/90-14 HF918,,COMMON,product_category_sp,subgroup_1967,product,700.00,TRUE,TRUE,770.00
product_template_21830,510934,TIRE90/80-17 DUNLOP TYPE,,COMMON,product_category_sp,subgroup_1967,product,489.82,TRUE,TRUE,566.00
product_template_21831,510936,TIRE90/80-17 ARROW,,COMMON,product_category_sp,subgroup_1967,product,489.82,TRUE,TRUE,566.00
product_template_21832,510944,TIRE90/80-17 FUSION STYLE,,COMMON,product_category_sp,subgroup_1967,product,489.82,TRUE,TRUE,566.00
