id,barcode_affix,name,parent_id/id,removal_strategy_id/id
group_1986,01,Accessories,make_1986,
subgroup_1986,015,Cleat Set  ,group_1986,
major_class_1987,02,Bike,product_category_sp,
make_1987,06,Bike,major_class_1987,
group_1987,01,Accessories,make_1987,
subgroup_1987,016,Cleat Set Aligner,group_1987,
major_class_1988,02,Bike,product_category_sp,
make_1988,06,Bike,major_class_1988,
group_1988,01,Accessories,make_1988,
subgroup_1988,017,Clip,group_1988,
major_class_1989,02,Bike,product_category_sp,
make_1989,06,Bike,major_class_1989,
group_1989,01,Accessories,make_1989,
subgroup_1989,018,Clip Toe,group_1989,
major_class_1990,02,Bike,product_category_sp,
make_1990,06,Bike,major_class_1990,
group_1990,01,Accessories,make_1990,
subgroup_1990,019,Cycle Trainer,group_1990,
major_class_1991,02,Bike,product_category_sp,
make_1991,06,Bike,major_class_1991,
group_1991,01,Accessories,make_1991,
subgroup_1991,020,Display Stand,group_1991,
major_class_1992,02,Bike,product_category_sp,
make_1992,06,Bike,major_class_1992,
group_1992,01,Accessories,make_1992,
subgroup_1992,021,Duck Tail,group_1992,
major_class_1993,02,Bike,product_category_sp,
make_1993,06,Bike,major_class_1993,
group_1993,01,Accessories,make_1993,
subgroup_1993,022,Floor Pump,group_1993,
major_class_1994,02,Bike,product_category_sp,
make_1994,06,Bike,major_class_1994,
group_1994,01,Accessories,make_1994,
subgroup_1994,023,Foot Pump,group_1994,
major_class_1995,02,Bike,product_category_sp,
make_1995,06,Bike,major_class_1995,
group_1995,01,Accessories,make_1995,
subgroup_1995,024,Gasket,group_1995,
major_class_1996,02,Bike,product_category_sp,
make_1996,06,Bike,major_class_1996,
group_1996,01,Accessories,make_1996,
subgroup_1996,025,Guide Ring,group_1996,
major_class_1997,02,Bike,product_category_sp,
make_1997,06,Bike,major_class_1997,
group_1997,01,Accessories,make_1997,
subgroup_1997,026,Hand Pump,group_1997,
major_class_1998,02,Bike,product_category_sp,
make_1998,06,Bike,major_class_1998,
group_1998,01,Accessories,make_1998,
subgroup_1998,027,Handle Grip,group_1998,
major_class_1999,02,Bike,product_category_sp,
make_1999,06,Bike,major_class_1999,
group_1999,01,Accessories,make_1999,
subgroup_1999,028,Helmet,group_1999,
major_class_2000,02,Bike,product_category_sp,
make_2000,06,Bike,major_class_2000,
group_2000,01,Accessories,make_2000,
subgroup_2000,029,Horn,group_2000,
major_class_2001,02,Bike,product_category_sp,
make_2001,06,Bike,major_class_2001,
group_2001,01,Accessories,make_2001,
subgroup_2001,030,Hydraulic Fittings,group_2001,
major_class_2002,02,Bike,product_category_sp,
make_2002,06,Bike,major_class_2002,
group_2002,01,Accessories,make_2002,
subgroup_2002,031,Lamp,group_2002,
major_class_2003,02,Bike,product_category_sp,
make_2003,06,Bike,major_class_2003,
group_2003,01,Accessories,make_2003,
subgroup_2003,032,Light,group_2003,
major_class_2004,02,Bike,product_category_sp,
make_2004,06,Bike,major_class_2004,
group_2004,01,Accessories,make_2004,
subgroup_2004,033,Lock,group_2004,
major_class_2005,02,Bike,product_category_sp,
make_2005,06,Bike,major_class_2005,
group_2005,01,Accessories,make_2005,
subgroup_2005,034,Mudguard,group_2005,
major_class_2006,02,Bike,product_category_sp,
make_2006,06,Bike,major_class_2006,
group_2006,01,Accessories,make_2006,
subgroup_2006,035,Patch,group_2006,
major_class_2007,02,Bike,product_category_sp,
make_2007,06,Bike,major_class_2007,
group_2007,01,Accessories,make_2007,
subgroup_2007,036,Reflector,group_2007,
major_class_2008,02,Bike,product_category_sp,
make_2008,06,Bike,major_class_2008,
group_2008,01,Accessories,make_2008,
subgroup_2008,037,Shark Fin,group_2008,
major_class_2009,02,Bike,product_category_sp,
make_2009,06,Bike,major_class_2009,
group_2009,01,Accessories,make_2009,
subgroup_2009,038,Side Stand,group_2009,
major_class_2010,02,Bike,product_category_sp,
make_2010,06,Bike,major_class_2010,
group_2010,01,Accessories,make_2010,
subgroup_2010,039,Speedometer,group_2010,
major_class_2011,02,Bike,product_category_sp,
make_2011,06,Bike,major_class_2011,
group_2011,01,Accessories,make_2011,
subgroup_2011,040,Step Nut,group_2011,
major_class_2012,02,Bike,product_category_sp,
make_2012,06,Bike,major_class_2012,
group_2012,01,Accessories,make_2012,
subgroup_2012,041,Sticker,group_2012,
major_class_2013,02,Bike,product_category_sp,
make_2013,06,Bike,major_class_2013,
group_2013,01,Accessories,make_2013,
subgroup_2013,042,Stopper,group_2013,
major_class_2014,02,Bike,product_category_sp,
make_2014,06,Bike,major_class_2014,
group_2014,01,Accessories,make_2014,
subgroup_2014,043,Tail Light,group_2014,
major_class_2015,02,Bike,product_category_sp,
make_2015,06,Bike,major_class_2015,
group_2015,01,Accessories,make_2015,
subgroup_2015,044,Utator,group_2015,
major_class_2016,02,Bike,product_category_sp,
make_2016,06,Bike,major_class_2016,
group_2016,01,Accessories,make_2016,
subgroup_2016,045,Valve cap,group_2016,
major_class_2017,02,Bike,product_category_sp,
make_2017,06,Bike,major_class_2017,
group_2017,01,Accessories,make_2017,
subgroup_2017,046,Valve Extension,group_2017,
major_class_2018,02,Bike,product_category_sp,
make_2018,06,Bike,major_class_2018,
group_2018,01,Accessories,make_2018,
subgroup_2018,047,Water Cage,group_2018,
major_class_2019,02,Bike,product_category_sp,
make_2019,06,Bike,major_class_2019,
group_2019,01,Accessories,make_2019,
subgroup_2019,048,Water Container,group_2019,
major_class_2020,02,Bike,product_category_sp,
make_2020,06,Bike,major_class_2020,
group_2020,01,Accessories,make_2020,
subgroup_2020,049,Wheel Builder Stand,group_2020,
major_class_2021,02,Bike,product_category_sp,
make_2021,06,Bike,major_class_2021,
group_2021,01,Accessories,make_2021,
subgroup_2021,050,Wheel Builder Stand,group_2021,
major_class_2022,02,Bike,product_category_sp,
make_2022,06,Bike,major_class_2022,
group_2022,02,Apparel,make_2022,
subgroup_2022,001,Bag,group_2022,
major_class_2023,02,Bike,product_category_sp,
make_2023,06,Bike,major_class_2023,
group_2023,02,Apparel,make_2023,
subgroup_2023,002,Bottle,group_2023,
major_class_2024,02,Bike,product_category_sp,
make_2024,06,Bike,major_class_2024,
group_2024,02,Apparel,make_2024,
subgroup_2024,003,Gloves,group_2024,
major_class_2025,02,Bike,product_category_sp,
make_2025,06,Bike,major_class_2025,
group_2025,02,Apparel,make_2025,
subgroup_2025,004,Hydration Pack,group_2025,
major_class_2026,02,Bike,product_category_sp,
make_2026,06,Bike,major_class_2026,
group_2026,02,Apparel,make_2026,
subgroup_2026,005,Sandal,group_2026,
major_class_2027,02,Bike,product_category_sp,
make_2027,06,Bike,major_class_2027,
group_2027,02,Apparel,make_2027,
subgroup_2027,006,Scarf,group_2027,
major_class_2028,02,Bike,product_category_sp,
make_2028,06,Bike,major_class_2028,
group_2028,02,Apparel,make_2028,
subgroup_2028,007,Shirt,group_2028,
major_class_2029,02,Bike,product_category_sp,
make_2029,06,Bike,major_class_2029,
group_2029,02,Apparel,make_2029,
subgroup_2029,008,Shoes,group_2029,
major_class_2030,02,Bike,product_category_sp,
make_2030,06,Bike,major_class_2030,
group_2030,02,Apparel,make_2030,
subgroup_2030,009,Shorts,group_2030,
major_class_2031,02,Bike,product_category_sp,
make_2031,06,Bike,major_class_2031,
group_2031,02,Apparel,make_2031,
subgroup_2031,010,Sunglasses,group_2031,
major_class_2032,02,Bike,product_category_sp,
make_2032,06,Bike,major_class_2032,
group_2032,02,Apparel,make_2032,
subgroup_2032,011,Warmer,group_2032,
major_class_2033,02,Bike,product_category_sp,
make_2033,06,Bike,major_class_2033,
group_2033,02,Apparel,make_2033,
subgroup_2033,012,Water Cage,group_2033,
major_class_2034,02,Bike,product_category_sp,
make_2034,06,Bike,major_class_2034,
group_2034,03,Bearing and Collar,make_2034,
subgroup_2034,001,Ball Bearing,group_2034,
major_class_2035,02,Bike,product_category_sp,
make_2035,06,Bike,major_class_2035,
group_2035,03,Bearing and Collar,make_2035,
subgroup_2035,002,Ball Retainer,group_2035,
major_class_2036,02,Bike,product_category_sp,
make_2036,06,Bike,major_class_2036,
group_2036,03,Bearing and Collar,make_2036,
subgroup_2036,003,Ball Steel,group_2036,
major_class_2037,02,Bike,product_category_sp,
make_2037,06,Bike,major_class_2037,
group_2037,04,BMX,make_2037,
subgroup_2037,001,#10,group_2037,
major_class_2038,02,Bike,product_category_sp,
make_2038,06,Bike,major_class_2038,
group_2038,04,BMX,make_2038,
subgroup_2038,002,#12,group_2038,
major_class_2039,02,Bike,product_category_sp,
make_2039,06,Bike,major_class_2039,
group_2039,04,BMX,make_2039,
subgroup_2039,003,#14,group_2039,
major_class_2040,02,Bike,product_category_sp,
make_2040,06,Bike,major_class_2040,
group_2040,04,BMX,make_2040,
subgroup_2040,004,#16,group_2040,
major_class_2041,02,Bike,product_category_sp,
make_2041,06,Bike,major_class_2041,
group_2041,04,BMX,make_2041,
subgroup_2041,005,#20,group_2041,
major_class_2042,02,Bike,product_category_sp,
make_2042,06,Bike,major_class_2042,
group_2042,04,BMX,make_2042,
subgroup_2042,006,BMX,group_2042,
major_class_2043,02,Bike,product_category_sp,
make_2043,06,Bike,major_class_2043,
group_2043,05,Brake,make_2043,
subgroup_2043,001,V Brake,group_2043,
major_class_2044,02,Bike,product_category_sp,
make_2044,06,Bike,major_class_2044,
group_2044,05,Brake,make_2044,
subgroup_2044,002,U Brake,group_2044,
major_class_2045,02,Bike,product_category_sp,
make_2045,06,Bike,major_class_2045,
group_2045,05,Brake,make_2045,
subgroup_2045,003,Hook,group_2045,
major_class_2046,02,Bike,product_category_sp,
make_2046,06,Bike,major_class_2046,
group_2046,05,Brake,make_2046,
subgroup_2046,004,Disc Brake,group_2046,
major_class_2047,02,Bike,product_category_sp,
make_2047,06,Bike,major_class_2047,
group_2047,05,Brake,make_2047,
subgroup_2047,005,Brake Shoe,group_2047,
major_class_2048,02,Bike,product_category_sp,
make_2048,06,Bike,major_class_2048,
group_2048,05,Brake,make_2048,
subgroup_2048,006,Brake Set,group_2048,
major_class_2049,02,Bike,product_category_sp,
make_2049,06,Bike,major_class_2049,
group_2049,05,Brake,make_2049,
subgroup_2049,007,Brake Pads,group_2049,
major_class_2050,02,Bike,product_category_sp,
make_2050,06,Bike,major_class_2050,
group_2050,05,Brake,make_2050,
subgroup_2050,008,Brake Lining,group_2050,
major_class_2051,02,Bike,product_category_sp,
make_2051,06,Bike,major_class_2051,
group_2051,05,Brake,make_2051,
subgroup_2051,009,Brake Lever,group_2051,
major_class_2052,02,Bike,product_category_sp,
make_2052,06,Bike,major_class_2052,
group_2052,05,Brake,make_2052,
subgroup_2052,010,Brake Caliper,group_2052,
major_class_2053,02,Bike,product_category_sp,
make_2053,06,Bike,major_class_2053,
group_2053,05,Brake,make_2053,
subgroup_2053,011,Brake Booster,group_2053,
major_class_2054,02,Bike,product_category_sp,
make_2054,06,Bike,major_class_2054,
group_2054,05,Brake,make_2054,
subgroup_2054,012,Brake Band,group_2054,
major_class_2055,02,Bike,product_category_sp,
make_2055,06,Bike,major_class_2055,
group_2055,05,Brake,make_2055,
subgroup_2055,013,Brake Anchor,group_2055,
major_class_2056,02,Bike,product_category_sp,
make_2056,06,Bike,major_class_2056,
group_2056,05,Brake,make_2056,
subgroup_2056,014,Brake,group_2056,
major_class_2057,02,Bike,product_category_sp,
make_2057,06,Bike,major_class_2057,
group_2057,06,Cable,make_2057,
subgroup_2057,001,Brake Cable,group_2057,
major_class_2058,02,Bike,product_category_sp,
make_2058,06,Bike,major_class_2058,
group_2058,06,Cable,make_2058,
subgroup_2058,002,Derailleur Cable,group_2058,
major_class_2059,02,Bike,product_category_sp,
make_2059,06,Bike,major_class_2059,
group_2059,06,Cable,make_2059,
subgroup_2059,003,Housing,group_2059,
major_class_2060,02,Bike,product_category_sp,
make_2060,06,Bike,major_class_2060,
group_2060,06,Cable,make_2060,
subgroup_2060,004,Oaxial Cable,group_2060,
major_class_2061,02,Bike,product_category_sp,
make_2061,06,Bike,major_class_2061,
group_2061,06,Cable,make_2061,
subgroup_2061,005,Shifter Cable,group_2061,
major_class_2062,02,Bike,product_category_sp,
make_2062,06,Bike,major_class_2062,
group_2062,06,Cable,make_2062,
subgroup_2062,006,Speedometer Cable,group_2062,
major_class_2063,02,Bike,product_category_sp,
make_2063,06,Bike,major_class_2063,
group_2063,08,Damper and Bushing,make_2063,
subgroup_2063,001,Bushing,group_2063,
major_class_2064,02,Bike,product_category_sp,
make_2064,06,Bike,major_class_2064,
group_2064,11,Frame and Body,make_2064,
subgroup_2064,001,Axle,group_2064,
major_class_2065,02,Bike,product_category_sp,
make_2065,06,Bike,major_class_2065,
group_2065,11,Frame and Body,make_2065,
subgroup_2065,002,Balancer,group_2065,
major_class_2066,02,Bike,product_category_sp,
make_2066,06,Bike,major_class_2066,
group_2066,11,Frame and Body,make_2066,
subgroup_2066,003,BMX Frame,group_2066,
major_class_2067,02,Bike,product_category_sp,
make_2067,06,Bike,major_class_2067,
group_2067,11,Frame and Body,make_2067,
subgroup_2067,004,Bottom Bracket,group_2067,
major_class_2068,02,Bike,product_category_sp,
make_2068,06,Bike,major_class_2068,
group_2068,11,Frame and Body,make_2068,
subgroup_2068,005,Crank Arm,group_2068,
major_class_2069,02,Bike,product_category_sp,
make_2069,06,Bike,major_class_2069,
group_2069,11,Frame and Body,make_2069,
subgroup_2069,006,Crank Axle,group_2069,
major_class_2070,02,Bike,product_category_sp,
make_2070,06,Bike,major_class_2070,
group_2070,11,Frame and Body,make_2070,
subgroup_2070,007,Crank Cone,group_2070,
major_class_2071,02,Bike,product_category_sp,
make_2071,06,Bike,major_class_2071,
group_2071,11,Frame and Body,make_2071,
subgroup_2071,008,Crank Pin,group_2071,
major_class_2072,02,Bike,product_category_sp,
make_2072,06,Bike,major_class_2072,
group_2072,11,Frame and Body,make_2072,
subgroup_2072,009,Crank Set,group_2072,
major_class_2073,02,Bike,product_category_sp,
make_2073,06,Bike,major_class_2073,
group_2073,11,Frame and Body,make_2073,
subgroup_2073,010,Drop Out,group_2073,
major_class_2074,02,Bike,product_category_sp,
make_2074,06,Bike,major_class_2074,
group_2074,11,Frame and Body,make_2074,
subgroup_2074,011,Footrest,group_2074,
major_class_2075,02,Bike,product_category_sp,
make_2075,06,Bike,major_class_2075,
group_2075,11,Frame and Body,make_2075,
subgroup_2075,012,Fork,group_2075,
major_class_2076,02,Bike,product_category_sp,
make_2076,06,Bike,major_class_2076,
group_2076,11,Frame and Body,make_2076,
subgroup_2076,013,"Grip, Handle",group_2076,
major_class_2077,02,Bike,product_category_sp,
make_2077,06,Bike,major_class_2077,
group_2077,11,Frame and Body,make_2077,
subgroup_2077,014,Group Set,group_2077,
major_class_2078,02,Bike,product_category_sp,
make_2078,06,Bike,major_class_2078,
group_2078,11,Frame and Body,make_2078,
subgroup_2078,015,Handle Bar,group_2078,
major_class_2079,02,Bike,product_category_sp,
make_2079,06,Bike,major_class_2079,
group_2079,11,Frame and Body,make_2079,
subgroup_2079,016,Handle Post,group_2079,
major_class_2080,02,Bike,product_category_sp,
make_2080,06,Bike,major_class_2080,
group_2080,11,Frame and Body,make_2080,
subgroup_2080,017,Handle Stem,group_2080,
major_class_2081,02,Bike,product_category_sp,
make_2081,06,Bike,major_class_2081,
group_2081,11,Frame and Body,make_2081,
subgroup_2081,018,Head Parts,group_2081,
major_class_2082,02,Bike,product_category_sp,
make_2082,06,Bike,major_class_2082,
group_2082,11,Frame and Body,make_2082,
subgroup_2082,019,Head Set,group_2082,
major_class_2083,02,Bike,product_category_sp,
make_2083,06,Bike,major_class_2083,
group_2083,11,Frame and Body,make_2083,
subgroup_2083,020,"Lever, Brake",group_2083,
major_class_2084,02,Bike,product_category_sp,
make_2084,06,Bike,major_class_2084,
group_2084,11,Frame and Body,make_2084,
subgroup_2084,021,Mirror,group_2084,
major_class_2085,02,Bike,product_category_sp,
make_2085,06,Bike,major_class_2085,
group_2085,11,Frame and Body,make_2085,
subgroup_2085,022,MTB Frame,group_2085,
major_class_2086,02,Bike,product_category_sp,
make_2086,06,Bike,major_class_2086,
group_2086,11,Frame and Body,make_2086,
subgroup_2086,023,Pin,group_2086,
major_class_2087,02,Bike,product_category_sp,
make_2087,06,Bike,major_class_2087,
group_2087,11,Frame and Body,make_2087,
subgroup_2087,024,Retension,group_2087,
major_class_2088,02,Bike,product_category_sp,
make_2088,06,Bike,major_class_2088,
group_2088,11,Frame and Body,make_2088,
subgroup_2088,025,Shock Absorber,group_2088,
major_class_2089,02,Bike,product_category_sp,
make_2089,06,Bike,major_class_2089,
group_2089,11,Frame and Body,make_2089,
subgroup_2089,026,Side Stand,group_2089,
major_class_2090,02,Bike,product_category_sp,
make_2090,06,Bike,major_class_2090,
group_2090,11,Frame and Body,make_2090,
subgroup_2090,027,Sleeve,group_2090,
major_class_2091,02,Bike,product_category_sp,
make_2091,06,Bike,major_class_2091,
group_2091,11,Frame and Body,make_2091,
subgroup_2091,028,Stand,group_2091,
major_class_2092,02,Bike,product_category_sp,
make_2092,06,Bike,major_class_2092,
group_2092,11,Frame and Body,make_2092,
subgroup_2092,029,Stem Post,group_2092,
major_class_2093,02,Bike,product_category_sp,
make_2093,06,Bike,major_class_2093,
group_2093,11,Frame and Body,make_2093,
subgroup_2093,030,Sub Assembly,group_2093,
major_class_2094,02,Bike,product_category_sp,
make_2094,06,Bike,major_class_2094,
group_2094,14,Hose,make_2094,
subgroup_2094,001,Hose,group_2094,
major_class_2095,02,Bike,product_category_sp,
make_2095,06,Bike,major_class_2095,
group_2095,14,Hose,make_2095,
subgroup_2095,002,Hydraulic Hose,group_2095,
major_class_2096,02,Bike,product_category_sp,
make_2096,06,Bike,major_class_2096,
group_2096,15,"Lubricants, Paint and Sealant",make_2096,
subgroup_2096,001,Glue,group_2096,
major_class_2097,02,Bike,product_category_sp,
make_2097,06,Bike,major_class_2097,
group_2097,15,"Lubricants, Paint and Sealant",make_2097,
subgroup_2097,002,Grease,group_2097,
major_class_2098,02,Bike,product_category_sp,
make_2098,06,Bike,major_class_2098,
group_2098,15,"Lubricants, Paint and Sealant",make_2098,
subgroup_2098,003,Oil,group_2098,
major_class_2099,02,Bike,product_category_sp,
make_2099,06,Bike,major_class_2099,
group_2099,15,"Lubricants, Paint and Sealant",make_2099,
subgroup_2099,004,Paint,group_2099,
major_class_2100,02,Bike,product_category_sp,
make_2100,06,Bike,major_class_2100,
group_2100,15,"Lubricants, Paint and Sealant",make_2100,
subgroup_2100,005,Thinner,group_2100,
major_class_2101,02,Bike,product_category_sp,
make_2101,06,Bike,major_class_2101,
group_2101,16,MTB,make_2101,
subgroup_2101,001,#16,group_2101,
major_class_2102,02,Bike,product_category_sp,
make_2102,06,Bike,major_class_2102,
group_2102,16,MTB,make_2102,
subgroup_2102,002,#20,group_2102,
major_class_2103,02,Bike,product_category_sp,
make_2103,06,Bike,major_class_2103,
group_2103,16,MTB,make_2103,
subgroup_2103,003,#24,group_2103,
major_class_2104,02,Bike,product_category_sp,
make_2104,06,Bike,major_class_2104,
group_2104,16,MTB,make_2104,
subgroup_2104,004,#26,group_2104,
major_class_2105,02,Bike,product_category_sp,
make_2105,06,Bike,major_class_2105,
group_2105,16,MTB,make_2105,
subgroup_2105,005,#27.5,group_2105,
major_class_2106,02,Bike,product_category_sp,
make_2106,06,Bike,major_class_2106,
group_2106,16,MTB,make_2106,
subgroup_2106,006,Fat Bike,group_2106,
major_class_2107,02,Bike,product_category_sp,
make_2107,06,Bike,major_class_2107,
group_2107,16,MTB,make_2107,
subgroup_2107,007,Road Bike,group_2107,
major_class_2108,02,Bike,product_category_sp,
make_2108,06,Bike,major_class_2108,
group_2108,16,MTB,make_2108,
subgroup_2108,008,Tandem Bike,group_2108,
major_class_2109,02,Bike,product_category_sp,
make_2109,06,Bike,major_class_2109,
group_2109,17,"Nuts, Bolts, Screw and Washer",make_2109,
subgroup_2109,001,Allen Bolt,group_2109,
major_class_2110,02,Bike,product_category_sp,
make_2110,06,Bike,major_class_2110,
group_2110,17,"Nuts, Bolts, Screw and Washer",make_2110,
subgroup_2110,002,Blind Nut,group_2110,
major_class_2111,02,Bike,product_category_sp,
make_2111,06,Bike,major_class_2111,
group_2111,17,"Nuts, Bolts, Screw and Washer",make_2111,
subgroup_2111,003,Bolt,group_2111,
major_class_2112,02,Bike,product_category_sp,
make_2112,06,Bike,major_class_2112,
group_2112,17,"Nuts, Bolts, Screw and Washer",make_2112,
subgroup_2112,004,Cone,group_2112,
major_class_2113,02,Bike,product_category_sp,
make_2113,06,Bike,major_class_2113,
group_2113,17,"Nuts, Bolts, Screw and Washer",make_2113,
subgroup_2113,005,Cup,group_2113,
major_class_2114,02,Bike,product_category_sp,
make_2114,06,Bike,major_class_2114,
group_2114,17,"Nuts, Bolts, Screw and Washer",make_2114,
subgroup_2114,006,Nut,group_2114,
major_class_2115,02,Bike,product_category_sp,
make_2115,06,Bike,major_class_2115,
group_2115,17,"Nuts, Bolts, Screw and Washer",make_2115,
subgroup_2115,007,"Nut, Axle Sleeve",group_2115,
major_class_2116,02,Bike,product_category_sp,
make_2116,06,Bike,major_class_2116,
group_2116,17,"Nuts, Bolts, Screw and Washer",make_2116,
subgroup_2116,008,"Nut, Flange",group_2116,
major_class_2117,02,Bike,product_category_sp,
make_2117,06,Bike,major_class_2117,
group_2117,17,"Nuts, Bolts, Screw and Washer",make_2117,
subgroup_2117,009,"Nut, Lock",group_2117,
major_class_2118,02,Bike,product_category_sp,
make_2118,06,Bike,major_class_2118,
group_2118,17,"Nuts, Bolts, Screw and Washer",make_2118,
subgroup_2118,010,"Ring, Lock",group_2118,
major_class_2119,02,Bike,product_category_sp,
make_2119,06,Bike,major_class_2119,
group_2119,17,"Nuts, Bolts, Screw and Washer",make_2119,
subgroup_2119,011,Screw,group_2119,
major_class_2120,02,Bike,product_category_sp,
make_2120,06,Bike,major_class_2120,
group_2120,17,"Nuts, Bolts, Screw and Washer",make_2120,
subgroup_2120,012,Washer,group_2120,
major_class_2121,02,Bike,product_category_sp,
make_2121,06,Bike,major_class_2121,
group_2121,17,"Nuts, Bolts, Screw and Washer",make_2121,
subgroup_2121,013,"Washer, Crank Pin",group_2121,
major_class_2122,02,Bike,product_category_sp,
make_2122,06,Bike,major_class_2122,
group_2122,17,"Nuts, Bolts, Screw and Washer",make_2122,
subgroup_2122,014,"Washer, Flat",group_2122,
major_class_2123,02,Bike,product_category_sp,
make_2123,06,Bike,major_class_2123,
group_2123,17,"Nuts, Bolts, Screw and Washer",make_2123,
subgroup_2123,015,"Washer, Lock",group_2123,
major_class_2124,02,Bike,product_category_sp,
make_2124,06,Bike,major_class_2124,
group_2124,20,Pedal,make_2124,
subgroup_2124,001,Bike Pedal,group_2124,
major_class_2125,02,Bike,product_category_sp,
make_2125,06,Bike,major_class_2125,
group_2125,22,Seat,make_2125,
subgroup_2125,001,Saddle,group_2125,
major_class_2126,02,Bike,product_category_sp,
make_2126,06,Bike,major_class_2126,
group_2126,22,Seat,make_2126,
subgroup_2126,002,Seat Clamp,group_2126,
major_class_2127,02,Bike,product_category_sp,
make_2127,06,Bike,major_class_2127,
group_2127,22,Seat,make_2127,
subgroup_2127,003,Seat Pillar,group_2127,
major_class_2128,02,Bike,product_category_sp,
make_2128,06,Bike,major_class_2128,
group_2128,22,Seat,make_2128,
subgroup_2128,004,Seat Post,group_2128,
major_class_2129,02,Bike,product_category_sp,
make_2129,06,Bike,major_class_2129,
group_2129,23,Shifter,make_2129,
subgroup_2129,001,Derailleur,group_2129,
major_class_2130,02,Bike,product_category_sp,
make_2130,06,Bike,major_class_2130,
group_2130,23,Shifter,make_2130,
subgroup_2130,002,Derailleur Roller,group_2130,
major_class_2131,02,Bike,product_category_sp,
make_2131,06,Bike,major_class_2131,
group_2131,23,Shifter,make_2131,
subgroup_2131,003,Rapid Fire,group_2131,
major_class_2132,02,Bike,product_category_sp,
make_2132,06,Bike,major_class_2132,
group_2132,25,Spring,make_2132,
subgroup_2132,001,Spring,group_2132,
major_class_2133,02,Bike,product_category_sp,
make_2133,06,Bike,major_class_2133,
group_2133,25,Spring,make_2133,
subgroup_2133,002,"Spring, Side Stand",group_2133,
major_class_2134,02,Bike,product_category_sp,
make_2134,06,Bike,major_class_2134,
group_2134,26,Sprocket and Chain,make_2134,
subgroup_2134,001,Chain Adjuster,group_2134,
major_class_2135,02,Bike,product_category_sp,
make_2135,06,Bike,major_class_2135,
group_2135,26,Sprocket and Chain,make_2135,
subgroup_2135,002,Chain Cover,group_2135,
major_class_2136,02,Bike,product_category_sp,
make_2136,06,Bike,major_class_2136,
group_2136,26,Sprocket and Chain,make_2136,
subgroup_2136,003,Chain Guide,group_2136,
major_class_2137,02,Bike,product_category_sp,
make_2137,06,Bike,major_class_2137,
group_2137,26,Sprocket and Chain,make_2137,
subgroup_2137,004,Chain Link,group_2137,
major_class_2138,02,Bike,product_category_sp,
make_2138,06,Bike,major_class_2138,
group_2138,26,Sprocket and Chain,make_2138,
subgroup_2138,005,Chainwheel,group_2138,
major_class_2139,02,Bike,product_category_sp,
make_2139,06,Bike,major_class_2139,
group_2139,26,Sprocket and Chain,make_2139,
subgroup_2139,006,Drive Chain,group_2139,
major_class_2140,02,Bike,product_category_sp,
make_2140,06,Bike,major_class_2140,
group_2140,26,Sprocket and Chain,make_2140,
subgroup_2140,007,"Sprocket, Cassette",group_2140,
major_class_2141,02,Bike,product_category_sp,
make_2141,06,Bike,major_class_2141,
group_2141,26,Sprocket and Chain,make_2141,
subgroup_2141,008,"Sprocket, Free Wheel",group_2141,
major_class_2142,02,Bike,product_category_sp,
make_2142,06,Bike,major_class_2142,
group_2142,26,Sprocket and Chain,make_2142,
subgroup_2142,009,"Sprocket, Hanger",group_2142,
major_class_2143,02,Bike,product_category_sp,
make_2143,06,Bike,major_class_2143,
group_2143,26,Sprocket and Chain,make_2143,
subgroup_2143,010,"Sprocket, RR",group_2143,
major_class_2144,02,Bike,product_category_sp,
make_2144,06,Bike,major_class_2144,
group_2144,27,Tools,make_2144,
subgroup_2144,001,Allen Wrench,group_2144,
major_class_2145,02,Bike,product_category_sp,
make_2145,06,Bike,major_class_2145,
group_2145,27,Tools,make_2145,
subgroup_2145,002,Bearing Remover,group_2145,
major_class_2146,02,Bike,product_category_sp,
make_2146,06,Bike,major_class_2146,
group_2146,27,Tools,make_2146,
subgroup_2146,003,Bottom Bracket Remover,group_2146,
major_class_2147,02,Bike,product_category_sp,
make_2147,06,Bike,major_class_2147,
group_2147,27,Tools,make_2147,
subgroup_2147,004,Chain Cutter,group_2147,
major_class_2148,02,Bike,product_category_sp,
make_2148,06,Bike,major_class_2148,
group_2148,27,Tools,make_2148,
subgroup_2148,005,Chainwheel Remover,group_2148,
major_class_2149,02,Bike,product_category_sp,
make_2149,06,Bike,major_class_2149,
group_2149,27,Tools,make_2149,
subgroup_2149,006,Cone Wrench,group_2149,
major_class_2150,02,Bike,product_category_sp,
make_2150,06,Bike,major_class_2150,
group_2150,27,Tools,make_2150,
subgroup_2150,007,Crank Extractor,group_2150,
major_class_2151,02,Bike,product_category_sp,
make_2151,06,Bike,major_class_2151,
group_2151,27,Tools,make_2151,
subgroup_2151,008,Cutter,group_2151,
major_class_2152,02,Bike,product_category_sp,
make_2152,06,Bike,major_class_2152,
group_2152,27,Tools,make_2152,
subgroup_2152,009,Freewheel Remover,group_2152,
major_class_2153,02,Bike,product_category_sp,
make_2153,06,Bike,major_class_2153,
group_2153,27,Tools,make_2153,
subgroup_2153,010,Grinder,group_2153,
major_class_2154,02,Bike,product_category_sp,
make_2154,06,Bike,major_class_2154,
group_2154,27,Tools,make_2154,
subgroup_2154,011,Hacksaw,group_2154,
major_class_2155,02,Bike,product_category_sp,
make_2155,06,Bike,major_class_2155,
group_2155,27,Tools,make_2155,
